301,6th Armored,01/02/1945,CCB,"A CO, 25 ARM ENGR CBT BN",--,--,--,--,1,1
302,6th Armored,01/02/1945,CCB,"C CO, 603 TD BN",--,--,3,--,2,5
303,6th Armored,01/02/1945,CCB,"B BTRY, 777 AAA AW BN",--,--,--,--,--,0
304,6th Armored,01/02/1945,CCR,HHC,--,--,--,--,--,0
305,6th Armored,01/02/1945,CCR,86 CAV RCN SQN (-),HHT & SVC TRP,--,--,--,1,1
306,6th Armored,01/02/1945,CCR,86 CAV RCN SQN (-),B TRP,--,--,--,1,1
307,6th Armored,01/02/1945,CCR,86 CAV RCN SQN (-),D TRB,--,--,--,--,0
308,6th Armored,01/02/1945,CCR,86 CAV RCN SQN (-),E TRP,--,--,--,--,0
309,6th Armored,01/02/1945,CCR,86 CAV RCN SQN (-),F CO,--,--,--,1,1
310,6th Armored,01/02/1945,CCR,86 CAV RCN SQN (-),MED DET,--,--,--,--,0
311,6th Armored,01/02/1945,CCR,25 ARM ENG BN (-),HHC,--,--,--,--,0
312,6th Armored,01/02/1945,CCR,25 ARM ENG BN (-),B CO,--,--,--,--,0
313,6th Armored,01/02/1945,CCR,25 ARM ENG BN (-),MED DET,--,--,--,--,0
314,6th Armored,01/02/1945,CCR,603 TD BN (-),HHC,--,--,--,--,0
315,6th Armored,01/02/1945,CCR,603 TD BN (-),RCN CO,--,--,--,--,0
316,6th Armored,01/02/1945,CCR,603 TD BN (-),B CO,--,--,--,4,4
317,6th Armored,01/02/1945,CCR,603 TD BN (-),MED DET,--,--,--,--,0
318,6th Armored,01/02/1945,CCR,777 AAA AW BN (-),HHC,--,--,--,--,0
319,6th Armored,01/02/1945,CCR,777 AAA AW BN (-),C BTRY,--,--,--,--,0
320,6th Armored,01/02/1945,CCR,777 AAA AW BN (-),MED DET,--,--,--,--,0
321,6th Armored,01/02/1945,DIVARTY,HHB,--,--,--,--,--,0
322,6th Armored,01/02/1945,DIVARTY,MED DET,--,--,--,--,--,0
323,6th Armored,01/02/1945,DIVARTY,128 ARM FA BN,HHB,--,--,--,--,0
324,6th Armored,01/02/1945,DIVARTY,128 ARM FA BN,SVC BTRY,--,--,--,1,1
325,6th Armored,01/02/1945,DIVARTY,128 ARM FA BN,A BTRY,--,--,--,--,0
326,6th Armored,01/02/1945,DIVARTY,128 ARM FA BN,B BTRY,--,--,--,--,0
327,6th Armored,01/02/1945,DIVARTY,128 ARM FA BN,C BTRY,--,--,--,--,0
328,6th Armored,01/02/1945,DIVARTY,128 ARM FA BN,MED DET,--,--,--,--,0
329,6th Armored,01/02/1945,DIVARTY,212 ARM FA BN,HHB,--,--,--,--,0
330,6th Armored,01/02/1945,DIVARTY,212 ARM FA BN,SVC BTRY,--,2,--,--,2
331,6th Armored,01/02/1945,DIVARTY,212 ARM FA BN,A BTRY,--,--,--,--,0
332,6th Armored,01/02/1945,DIVARTY,212 ARM FA BN,B BTRY,--,--,1,--,1
333,6th Armored,01/02/1945,DIVARTY,212 ARM FA BN,C BTRY,--,--,--,--,0
334,6th Armored,01/02/1945,DIVARTY,212 ARM FA BN,MED DET,--,--,--,1,1
335,6th Armored,01/02/1945,DIVARTY,231 ARM FA BN,HHB,--,--,--,--,0
336,6th Armored,01/02/1945,DIVARTY,231 ARM FA BN,SVC BTRY,--,1,--,--,1
337,6th Armored,01/02/1945,DIVARTY,231 ARM FA BN,A BTRY,--,--,--,--,0
338,6th Armored,01/02/1945,DIVARTY,231 ARM FA BN,B BTRY,--,--,--,1,1
339,6th Armored,01/02/1945,DIVARTY,231 ARM FA BN,C BTRY,--,--,--,1,1
340,6th Armored,01/02/1945,DIVARTY,231 ARM FA BN,MED DET,--,1,1,2,4
341,6th Armored,01/02/1945,DIVARTY,"D BTRY, 777 AAA AW BN",--,--,--,--,1,1
342,6th Armored,01/02/1945,DIVARTY,"HHB, 193 FA GROUP",--,--,--,--,--,0
343,6th Armored,01/02/1945,DIVARTY,177 FA BN,HHB,--,--,--,--,0
344,6th Armored,01/02/1945,DIVARTY,177 FA BN,SVC BTRY,--,--,--,--,0
345,6th Armored,01/02/1945,DIVARTY,177 FA BN,A BTRY,--,--,--,--,0
346,6th Armored,01/02/1945,DIVARTY,177 FA BN,B BTRY,1,--,--,--,1
347,6th Armored,01/02/1945,DIVARTY,177 FA BN,C BTRY,--,--,--,--,0
348,6th Armored,01/02/1945,DIVARTY,177 FA BN,MED DET,--,--,--,--,0
349,6th Armored,01/02/1945,DIVARTY,253 ARM FA BN,HHB,--,--,--,--,0
350,6th Armored,01/02/1945,DIVARTY,253 ARM FA BN,SVC BTRY,--,--,--,--,0
351,6th Armored,01/02/1945,DIVARTY,253 ARM FA BN,A BTRY,--,--,--,--,0
352,6th Armored,01/02/1945,DIVARTY,253 ARM FA BN,B BTRY,--,--,--,1,1
353,6th Armored,01/02/1945,DIVARTY,253 ARM FA BN,C BTRY,--,--,--,--,0
354,6th Armored,01/02/1945,DIVARTY,253 ARM FA BN,MED DET,--,--,--,--,0
355,6th Armored,01/02/1945,DIVARTY,696 ARM FA BN,HHB,--,--,--,--,0
356,6th Armored,01/02/1945,DIVARTY,696 ARM FA BN,SVC BTRY,--,--,--,2,2
357,6th Armored,01/02/1945,DIVARTY,696 ARM FA BN,A BTRY,--,--,--,--,0
358,6th Armored,01/02/1945,DIVARTY,696 ARM FA BN,B BTRY,--,--,--,--,0
359,6th Armored,01/02/1945,DIVARTY,696 ARM FA BN,C BTRY,--,--,--,--,0
360,6th Armored,01/02/1945,DIVARTY,696 ARM FA BN,MED DET,--,--,--,--,0
361,6th Armored,01/02/1945,DIVARTY,776 FA BN,HHB,--,--,--,--,0
362,6th Armored,01/02/1945,DIVARTY,776 FA BN,SVC BTRY,--,--,--,--,0
363,6th Armored,01/02/1945,DIVARTY,776 FA BN,A BTRY,--,--,--,--,0
364,6th Armored,01/02/1945,DIVARTY,776 FA BN,B BTRY,--,--,--,--,0
365,6th Armored,01/02/1945,DIVARTY,776 FA BN,C BTRY,--,--,--,--,0
366,6th Armored,01/02/1945,DIVARTY,776 FA BN,MED DET,--,--,--,--,0
367,6th Armored,01/02/1945,DIV TRAINS,HHC,--,--,--,--,--,0
368,6th Armored,01/02/1945,DIV TRAINS,76 ARMD MED BN,HHC,--,--,--,1,1
369,6th Armored,01/02/1945,DIV TRAINS,76 ARMD MED BN,A CO,--,--,--,--,0
370,6th Armored,01/02/1945,DIV TRAINS,76 ARMD MED BN,B CO,--,--,--,--,0
371,6th Armored,01/02/1945,DIV TRAINS,76 ARMD MED BN,C CO,--,--,--,--,0
372,6th Armored,01/02/1945,DIV TRAINS,128 ORD MAINT BN,HHC,--,--,--,--,0
373,6th Armored,01/02/1945,DIV TRAINS,128 ORD MAINT BN,A CO,--,--,--,--,0
374,6th Armored,01/02/1945,DIV TRAINS,128 ORD MAINT BN,B CO,--,--,--,--,0
375,6th Armored,01/02/1945,DIV TRAINS,128 ORD MAINT BN,C CO,--,--,--,--,0
376,6th Armored,01/02/1945,DIV TRAINS,128 ORD MAINT BN,MED DET,--,--,--,--,0
377,6th Armored,01/02/1945,DIV TRAINS,SPT TROOPS,MP PLATOON,--,--,--,1,1
378,6th Armored,01/02/1945,DIV TRAINS,SPT TROOPS,DIVISION BAND,--,--,--,--,0
379,6th Armored,01/02/1945,DIV TRAINS,SPT TROOPS,146 ARM SIG CO,--,--,--,--,0
380,6th Armored,01/02/1945,DIV HQS (FWD),HHC,--,--,--,--,--,0
381,6th Armored,01/03/1945,CCA,HHC,--,--,--,--,--,0
382,6th Armored,01/03/1945,CCA,MED DET,--,--,--,--,--,0
383,6th Armored,01/03/1945,CCA,9 ARM INF BN,HHC,--,--,--,2,2
384,6th Armored,01/03/1945,CCA,9 ARM INF BN,SVC CO,--,--,--,1,1
385,6th Armored,01/03/1945,CCA,9 ARM INF BN,A CO,--,26,1,1,28
386,6th Armored,01/03/1945,CCA,9 ARM INF BN,B CO,--,17,5,11,33
387,6th Armored,01/03/1945,CCA,9 ARM INF BN,C CO,--,5,--,7,12
388,6th Armored,01/03/1945,CCA,9 ARM INF BN,MED DET,--,--,--,--,0
389,6th Armored,01/03/1945,CCA,44 ARM INF BN,HHC,--,--,--,--,0
390,6th Armored,01/03/1945,CCA,44 ARM INF BN,SVC CO,--,--,--,--,0
391,6th Armored,01/03/1945,CCA,44 ARM INF BN,A CO,--,--,--,--,0
392,6th Armored,01/03/1945,CCA,44 ARM INF BN,B CO,1,13,--,9,23
393,6th Armored,01/03/1945,CCA,44 ARM INF BN,C CO,--,--,--,--,0
394,6th Armored,01/03/1945,CCA,44 ARM INF BN,MED DET,--,3,--,23,26
395,6th Armored,01/03/1945,CCA,15 TANK BN,HHC,--,--,--,--,0
396,6th Armored,01/03/1945,CCA,15 TANK BN,SVC CO,--,--,--,--,0
397,6th Armored,01/03/1945,CCA,15 TANK BN,A CO,--,2,--,1,3
398,6th Armored,01/03/1945,CCA,15 TANK BN,B CO,--,--,--,2,2
399,6th Armored,01/03/1945,CCA,15 TANK BN,C CO,--,--,--,5,5
400,6th Armored,01/03/1945,CCA,15 TANK BN,D CO,--,--,--,--,0
401,6th Armored,01/03/1945,CCA,15 TANK BN,MED DET,--,--,--,--,0
402,6th Armored,01/03/1945,CCA,"B CO, 69 TANK BN",--,--,--,--,--,0
403,6th Armored,01/03/1945,CCA,"C TRP, 86 CAV RCN SQN",--,--,--,--,1,1
404,6th Armored,01/03/1945,CCA,"C CO, 25 ARM ENGR CBT BN",--,--,--,--,3,3
405,6th Armored,01/03/1945,CCA,"A CO, 603 TD BN",--,--,--,--,--,0
406,6th Armored,01/03/1945,CCA,"A BTRY, 777 AAA AW BN",--,--,1,--,--,1
407,6th Armored,01/03/1945,CCB,HHC,--,--,--,--,--,0
408,6th Armored,01/03/1945,CCB,50 ARMD INF BN,HHC,1,1,--,--,2
409,6th Armored,01/03/1945,CCB,50 ARMD INF BN,SVC CO,--,--,--,--,0
410,6th Armored,01/03/1945,CCB,50 ARMD INF BN,A CO,1,6,--,7,14
411,6th Armored,01/03/1945,CCB,50 ARMD INF BN,B CO,--,3,--,8,11
412,6th Armored,01/03/1945,CCB,50 ARMD INF BN,C CO,1,9,--,20,30
413,6th Armored,01/03/1945,CCB,50 ARMD INF BN,MED DET,--,--,--,1,1
414,6th Armored,01/03/1945,CCB,68 TANK BN,HHC,--,--,--,2,2
415,6th Armored,01/03/1945,CCB,68 TANK BN,SVC CO,--,--,--,--,0
416,6th Armored,01/03/1945,CCB,68 TANK BN,A CO,--,--,--,2,2
417,6th Armored,01/03/1945,CCB,68 TANK BN,B CO,--,--,--,3,3
418,6th Armored,01/03/1945,CCB,68 TANK BN,C CO,--,--,--,--,0
419,6th Armored,01/03/1945,CCB,68 TANK BN,D CO,--,1,--,--,1
420,6th Armored,01/03/1945,CCB,68 TANK BN,MED DET,--,--,--,--,0
421,6th Armored,01/03/1945,CCB,69 TANK BN (-),HHC,--,--,--,--,0
422,6th Armored,01/03/1945,CCB,69 TANK BN (-),SVC CO,--,--,--,--,0
423,6th Armored,01/03/1945,CCB,69 TANK BN (-),A CO,--,--,--,--,0
424,6th Armored,01/03/1945,CCB,69 TANK BN (-),C CO,--,--,--,1,1
425,6th Armored,01/03/1945,CCB,69 TANK BN (-),D CO,--,3,--,1,4
426,6th Armored,01/03/1945,CCB,69 TANK BN (-),MED DET,--,--,--,--,0
427,6th Armored,01/03/1945,CCB,"A CO, 44 ARM INF BN",--,--,2,--,9,11
428,6th Armored,01/03/1945,CCB,"A TRP, 86 CAV RCN SQN",--,2,2,--,--,4
429,6th Armored,01/03/1945,CCB,"A CO, 25 ARM ENGR CBT BN",--,--,--,--,3,3
430,6th Armored,01/03/1945,CCB,"C CO, 603 TD BN",--,--,--,--,1,1
431,6th Armored,01/03/1945,CCB,"B BTRY, 777 AAA AW BN",--,--,--,--,--,0
432,6th Armored,01/03/1945,CCR,HHC,--,--,--,--,--,0
433,6th Armored,01/03/1945,CCR,86 CAV RCN SQN (-),HHT & SVC TRP,--,--,--,--,0
434,6th Armored,01/03/1945,CCR,86 CAV RCN SQN (-),B TRP,--,--,--,--,0
435,6th Armored,01/03/1945,CCR,86 CAV RCN SQN (-),D TRB,--,--,--,--,0
436,6th Armored,01/03/1945,CCR,86 CAV RCN SQN (-),E TRP,--,--,--,--,0
437,6th Armored,01/03/1945,CCR,86 CAV RCN SQN (-),F CO,--,--,--,--,0
438,6th Armored,01/03/1945,CCR,86 CAV RCN SQN (-),MED DET,--,--,--,--,0
439,6th Armored,01/03/1945,CCR,25 ARM ENG BN (-),HHC,--,--,--,1,1
440,6th Armored,01/03/1945,CCR,25 ARM ENG BN (-),B CO,--,--,--,--,0
441,6th Armored,01/03/1945,CCR,25 ARM ENG BN (-),MED DET,--,--,--,--,0
442,6th Armored,01/03/1945,CCR,603 TD BN (-),HHC,--,--,--,2,2
443,6th Armored,01/03/1945,CCR,603 TD BN (-),RCN CO,--,--,--,--,0
444,6th Armored,01/03/1945,CCR,603 TD BN (-),B CO,--,9,--,1,10
445,6th Armored,01/03/1945,CCR,603 TD BN (-),MED DET,--,--,--,--,0
446,6th Armored,01/03/1945,CCR,777 AAA AW BN (-),HHC,--,--,--,--,0
447,6th Armored,01/03/1945,CCR,777 AAA AW BN (-),C BTRY,--,--,--,1,1
448,6th Armored,01/03/1945,CCR,777 AAA AW BN (-),MED DET,--,--,--,--,0
449,6th Armored,01/03/1945,DIVARTY,HHB,--,--,--,--,--,0
450,6th Armored,01/03/1945,DIVARTY,MED DET,--,--,--,--,--,0
451,6th Armored,01/03/1945,DIVARTY,128 ARM FA BN,HHB,--,--,--,--,0
452,6th Armored,01/03/1945,DIVARTY,128 ARM FA BN,SVC BTRY,--,--,--,--,0
453,6th Armored,01/03/1945,DIVARTY,128 ARM FA BN,A BTRY,--,--,--,--,0
454,6th Armored,01/03/1945,DIVARTY,128 ARM FA BN,B BTRY,--,--,--,--,0
455,6th Armored,01/03/1945,DIVARTY,128 ARM FA BN,C BTRY,--,--,--,--,0
456,6th Armored,01/03/1945,DIVARTY,128 ARM FA BN,MED DET,--,--,--,--,0
457,6th Armored,01/03/1945,DIVARTY,212 ARM FA BN,HHB,--,--,--,--,0
458,6th Armored,01/03/1945,DIVARTY,212 ARM FA BN,SVC BTRY,--,1,--,--,1
459,6th Armored,01/03/1945,DIVARTY,212 ARM FA BN,A BTRY,--,--,--,--,0
460,6th Armored,01/03/1945,DIVARTY,212 ARM FA BN,B BTRY,--,--,--,--,0
461,6th Armored,01/03/1945,DIVARTY,212 ARM FA BN,C BTRY,--,1,--,--,1
462,6th Armored,01/03/1945,DIVARTY,212 ARM FA BN,MED DET,--,--,--,--,0
463,6th Armored,01/03/1945,DIVARTY,231 ARM FA BN,HHB,--,--,--,--,0
464,6th Armored,01/03/1945,DIVARTY,231 ARM FA BN,SVC BTRY,--,--,--,3,3
465,6th Armored,01/03/1945,DIVARTY,231 ARM FA BN,A BTRY,--,--,--,--,0
466,6th Armored,01/03/1945,DIVARTY,231 ARM FA BN,B BTRY,--,--,--,--,0
467,6th Armored,01/03/1945,DIVARTY,231 ARM FA BN,C BTRY,--,1,--,--,1
468,6th Armored,01/03/1945,DIVARTY,231 ARM FA BN,MED DET,--,1,--,--,1
469,6th Armored,01/03/1945,DIVARTY,"D BTRY, 777 AAA AW BN",--,--,2,--,1,3
470,6th Armored,01/03/1945,DIVARTY,"HHB, 193 FA GROUP",--,--,--,--,--,0
471,6th Armored,01/03/1945,DIVARTY,177 FA BN,HHB,--,--,--,--,0
472,6th Armored,01/03/1945,DIVARTY,177 FA BN,SVC BTRY,--,--,--,--,0
473,6th Armored,01/03/1945,DIVARTY,177 FA BN,A BTRY,--,--,--,--,0
474,6th Armored,01/03/1945,DIVARTY,177 FA BN,B BTRY,--,--,--,--,0
475,6th Armored,01/03/1945,DIVARTY,177 FA BN,C BTRY,--,--,--,--,0
476,6th Armored,01/03/1945,DIVARTY,177 FA BN,MED DET,--,--,--,--,0
477,6th Armored,01/03/1945,DIVARTY,253 ARM FA BN,HHB,--,--,--,--,0
478,6th Armored,01/03/1945,DIVARTY,253 ARM FA BN,SVC BTRY,--,--,--,--,0
479,6th Armored,01/03/1945,DIVARTY,253 ARM FA BN,A BTRY,--,--,--,--,0
480,6th Armored,01/03/1945,DIVARTY,253 ARM FA BN,B BTRY,--,2,--,1,3
481,6th Armored,01/03/1945,DIVARTY,253 ARM FA BN,C BTRY,--,--,--,--,0
482,6th Armored,01/03/1945,DIVARTY,253 ARM FA BN,MED DET,--,--,--,--,0
483,6th Armored,01/03/1945,DIVARTY,696 ARM FA BN,HHB,--,--,--,--,0
484,6th Armored,01/03/1945,DIVARTY,696 ARM FA BN,SVC BTRY,--,--,--,--,0
485,6th Armored,01/03/1945,DIVARTY,696 ARM FA BN,A BTRY,--,--,--,1,1
486,6th Armored,01/03/1945,DIVARTY,696 ARM FA BN,B BTRY,--,--,--,--,0
487,6th Armored,01/03/1945,DIVARTY,696 ARM FA BN,C BTRY,--,--,--,--,0
488,6th Armored,01/03/1945,DIVARTY,696 ARM FA BN,MED DET,--,--,--,--,0
489,6th Armored,01/03/1945,DIVARTY,776 FA BN,HHB,--,1,1,--,2
490,6th Armored,01/03/1945,DIVARTY,776 FA BN,SVC BTRY,--,--,--,--,0
491,6th Armored,01/03/1945,DIVARTY,776 FA BN,A BTRY,--,--,--,--,0
492,6th Armored,01/03/1945,DIVARTY,776 FA BN,B BTRY,--,--,--,--,0
493,6th Armored,01/03/1945,DIVARTY,776 FA BN,C BTRY,--,--,--,--,0
494,6th Armored,01/03/1945,DIVARTY,776 FA BN,MED DET,--,--,--,--,0
495,6th Armored,01/03/1945,DIV TRAINS,HHC,--,--,--,--,--,0
496,6th Armored,01/03/1945,DIV TRAINS,76 ARMD MED BN,HHC,--,--,--,--,0
497,6th Armored,01/03/1945,DIV TRAINS,76 ARMD MED BN,A CO,--,--,--,--,0
498,6th Armored,01/03/1945,DIV TRAINS,76 ARMD MED BN,B CO,--,--,--,--,0
499,6th Armored,01/03/1945,DIV TRAINS,76 ARMD MED BN,C CO,--,--,--,--,0
500,6th Armored,01/03/1945,DIV TRAINS,128 ORD MAINT BN,HHC,--,--,--,--,0
501,6th Armored,01/03/1945,DIV TRAINS,128 ORD MAINT BN,A CO,--,--,--,--,0
502,6th Armored,01/03/1945,DIV TRAINS,128 ORD MAINT BN,B CO,--,--,--,--,0
503,6th Armored,01/03/1945,DIV TRAINS,128 ORD MAINT BN,C CO,--,--,--,--,0
504,6th Armored,01/03/1945,DIV TRAINS,128 ORD MAINT BN,MED DET,--,--,--,--,0
505,6th Armored,01/03/1945,DIV TRAINS,SPT TROOPS,MP PLATOON,--,--,--,--,0
506,6th Armored,01/03/1945,DIV TRAINS,SPT TROOPS,DIVISION BAND,--,--,--,--,0
507,6th Armored,01/03/1945,DIV TRAINS,SPT TROOPS,146 ARM SIG CO,--,--,--,--,0
508,6th Armored,01/03/1945,DIV HQS (FWD),HHC,--,--,--,--,1,1
,,,Grand Total,,,36,353,45,326,760
